quants,means
136,0.0010102033602844085
137,0.000948053470985041
138,0.0009033175005727002
139,0.0009382882988315292
140,0.0008870435893134765
141,0.0006633771479781143
142,0.0006280920202520242
143,0.0008038956181685029
144,0.0008255121716878233
145,0.0006943654512624936
146,0.0006161429191954183
147,0.0007790434553031888
148,0.0007817914316888926
149,0.000844852952407867
150,0.0008686874587281949
151,0.0009588188719661909
152,0.0007538162812172493
153,0.000588993121709791
154,0.0005444324636623459
155,0.0007726930363601125
156,0.0007149061622295698
157,0.0006494057407174216
158,0.0007117166852773644
159,0.0007027469914874018
160,0.0008757335835641542
161,0.0008498542633507311
162,0.000639211676877879
163,0.0006111752567360271
164,0.0007233117641149103
165,0.0007013948176013017
166,0.0006467098539284205
167,0.0007097620308134841
168,0.000815417363137708
169,0.0007845092446051935
170,0.000791817578547178
171,0.0009378922991239707
172,0.0008568564781522435
173,0.0006428338262500394
174,0.0008896217193562604
175,0.0007686753224540801
176,0.0007385829149583936
177,0.0005169687051369529
178,0.0005233278261686547
179,0.0006069086515708477
180,0.0007424585915208236
181,0.0007105131022439269
182,0.0007869102226551483
183,0.0007498191070147226
184,0.0006363185523180102
185,0.0005040979261050984
186,0.0003665005985280452
187,0.00045493539857218026
188,0.0005448543016095683
189,0.0006105236412909825
190,0.0005988260638799228
191,0.000747264356599923
192,0.0007306670748673614
193,0.0007711248326251228
194,0.0007049845481770507
195,0.0006511259432360874
196,0.0006593391769968959
197,0.0004822954702794592
198,0.00041708130668863377
199,0.00048704015071052706
200,0.0005113651107544072
201,0.00048094623158285326
202,0.0005154845995573026
203,0.0004915338345466915
204,0.0005169449303982064
205,0.0004217309888896761
206,0.00028870117736787417
207,0.00026162790536195994
208,0.00025796458472480494
209,0.00020426740168962473
210,0.0002178465495951158
211,0.0003420229472708943
212,0.00041688693053115863
213,0.0003284962585384394
214,0.00031703170938864023
215,0.0002913408432808258
216,0.0001773600121897008
217,0.0002727906162821989
218,0.00030040237146600353
219,0.00033327355798643443
220,0.00039199725690846146
221,0.00042898402880546364
222,0.0005082570867083869
223,0.0005152812446697551
224,0.00047935667248869625
225,0.00042383230311718285
226,0.00033966621026893694
227,0.0004259281345264498
228,0.0005622275070752186
229,0.0004738502539270406
230,0.0005378372357228168
231,0.00046884174293907187
232,0.0004788883832612329
233,0.0005531397690723151
234,0.0005664231246516871
235,0.0005116937357235071
236,0.0005971179629425775
237,0.0005038842753324503
238,0.0004575438515720821
239,0.0004767007922813112
240,0.0004932641379006982
241,0.00042799885934885024
242,0.0004171963528915138
243,0.0003896547924923056
244,0.0004038636221779672
245,0.00043098596064574974
246,0.00047220214398076797
247,0.000503019881395425
248,0.00046383136288502747
249,0.00048151805538509506
250,0.0004819475413761352
251,0.0004920071085882863
252,0.0005166128751521114
253,0.0005785273654574545
254,0.0007077671926013221
255,0.0006463212203726698
256,0.0006159342008948386
257,0.0006216556653941038
258,0.0006944609493805809
259,0.0008186737774639578
260,0.0008643792739470973
261,0.0007916313351492108
262,0.0007860066324275229
263,0.0006801819221795031
264,0.0006923005462185928
265,0.000649717088753845
266,0.0006545329611463523
267,0.0007005487497681586
268,0.0006608095427103675
269,0.00065554179499385
270,0.0006219531801887711
271,0.0006312778124377955
272,0.0006505072359730201
273,0.000612202612069766
274,0.0006337829629112755
275,0.0006711606891890963
276,0.0007133621148184482
277,0.0006270845230358273
278,0.0007117018855318109
279,0.0006156242070704008
280,0.0006393233838465663
281,0.0006617921180611333
282,0.0005967036225939336
283,0.00059902140406515
284,0.0005647212042899091
285,0.000604435883386006
286,0.0006275354022832907
287,0.0005636297966525995
288,0.0006294416165234929
289,0.0005905894567243602
290,0.0007177025301981424
291,0.0006907706692551098
292,0.0007158842231624771
293,0.0006547916643971896
294,0.0006610903806685493
295,0.000582159104790146
296,0.0005243349400011278
297,0.0004232698757555562
298,0.000476170690669573
299,0.00044605989752502257
300,0.0004210801779485325
301,0.0004345736870163819
302,0.0004559532911179583
303,0.0004154423732559639
304,0.0004665580223773446
305,0.0004915877461291315
306,0.0005479328458544196
307,0.0006129544727072799
308,0.0005402547970225222
309,0.0005486402146714447
310,0.000503098678689879
311,0.000461741153265813
312,0.0003141243983575808
313,0.000440047264593052
314,0.0004693527421974097
315,0.0003712073825963786
316,0.0004364632901336964
317,0.0004141964791358175
318,0.0006247514630960729
319,0.0007052639568996711
320,0.0006533710419323123
321,0.0007322176619743247
322,0.0006692636273528309
323,0.0007300985367512539
324,0.0006661069347151519
325,0.0007441968216970199
326,0.0007789758036742791
327,0.0008392463244978522
328,0.0010012321321189858
329,0.0010271237101815958
330,0.0010399775354324782
331,0.0011475331761373006
332,0.0011770942933458377
333,0.0012267425104064767
334,0.0012328368525299654
335,0.0011789158962160616
336,0.0011633318343023786
337,0.0012129735813143604
338,0.0011624513688322279
339,0.0011545447619509478
340,0.001117106850784838
341,0.0010891810035570805
342,0.0011494709355825369
343,0.0011789955424002221
344,0.001194355869043595
345,0.0012831753551021436
346,0.0013457282852121966
347,0.0013597466897784937
348,0.0013502829896812668
349,0.0014877463950896137
350,0.0014375441879329392
351,0.0014902223080691163
352,0.0014912474488104244
353,0.001489321626465071
354,0.0014657945348081854
355,0.001473401012793893
356,0.001422119427540262
357,0.0015317297337223762
358,0.0015275508068096765
359,0.0015068782455980707
360,0.0015085484663565827
361,0.0015645926248415492
362,0.0015501007496735457
363,0.0015541856296145092
364,0.0015207922699791857
365,0.0014947022292324847
366,0.001453634975886062
367,0.0015599018966282608
368,0.0015181119638315477
369,0.0015054500405067056
370,0.001525954041642032
371,0.0014890043550661186
372,0.0014458035460964936
373,0.0014317265655715448
374,0.0014626090018718969
375,0.0013620790300979508
376,0.001254561042355757
377,0.0013046562118553858
378,0.001319639630602887
379,0.0012897123681939679
380,0.0013009777753400767
381,0.0013118481864508624
382,0.0012656585448355428
383,0.0013415379775949532
384,0.001328023982828849
385,0.0013785276302623404
386,0.0013831853970076235
387,0.0014433353551269357
388,0.0014248534297268474
389,0.0013942919941398895
390,0.0014718602230443228
391,0.0015265536145325684
392,0.0014921073991416226
393,0.0014218725862122895
394,0.0013379772283343887
395,0.0012632207505216362
396,0.0013175987826223499
397,0.001238207209473385
398,0.0012471721920770222
399,0.0012909741159546685
400,0.0013476542571108547
401,0.0013205079537885413
402,0.001299692126727682
403,0.0012999436848625883
404,0.0012651447044059571
405,0.0013024774561837583
406,0.001300094473830791
407,0.0012283383434092399
408,0.001296374421656171
409,0.0013258131615346916
410,0.0012995816929535086
411,0.0013151302121346394
412,0.0013055052885918323
413,0.0013069646519340676
414,0.0013475142155387524
415,0.0013663890539594202
416,0.0013195581413427623
417,0.001329254303836672
418,0.0012937397090124266
419,0.0012565877316038018
420,0.001273751580141523
421,0.0012683973581739398
422,0.001216450419050796
423,0.001148512928758241
424,0.0012150039383884766
425,0.001183921695571623
426,0.0011991740902630198
427,0.0011456629163744043
428,0.0010847207009299124
429,0.0010542400205405672
430,0.001077477314825542
431,0.0011008096154185936
432,0.0010358589052080309
433,0.0010578884221984245
434,0.0009930323405026047
435,0.0009699351340388786
436,0.0009623212503548098
437,0.0009709134175124941
438,0.0010393734202749528
439,0.0010370781788630913
440,0.0009731183313790898
441,0.0009391693735009399
442,0.000935695189871953
443,0.0008831974486596877
444,0.0008860189054901006
445,0.0009399402950889188
446,0.0009451600404763443
447,0.0009214792330486229
448,0.0008195131200462043
449,0.000871716263864073
450,0.0008381178392509196
451,0.0008571265035138782
452,0.0008297782642691664
453,0.0008672233897161702
454,0.0008461622071531115
455,0.0008457919907254619
456,0.0008603434021127053
457,0.0008433848340671146
458,0.0007687613739139904
459,0.0008190896384131401
460,0.0009194271107465751
461,0.0008912216027131081
462,0.0008900665879657781
463,0.0008957498234614267
464,0.0009022492822682139
465,0.0009339007660328754
466,0.0009767743457146502
467,0.0009464121204185868
468,0.000966409629109742
469,0.0009763651524910065
470,0.0009656922123960299
471,0.0009999998627544132
472,0.0010112901619336117
473,0.001015826576639088
474,0.0009978413368547704
475,0.0010338918046123703
476,0.0010530668619721302
477,0.0010420426769616451
478,0.0011821337258522832
479,0.0011953357929617898
480,0.0011776262449350264
481,0.0011160570765283086
482,0.001084678745859601
483,0.0011213029927618235
484,0.0011262037606412406
485,0.0011079934415516588
486,0.0010825587258153921
487,0.0010141061261492723
488,0.0010268330030689745
489,0.001029631821668828
490,0.0010246664933812764
491,0.0010045061985286198
492,0.0010051109410491683
493,0.0010133747365779922
494,0.0009772776729457264
495,0.000963416573914665
496,0.0009464013139068798
497,0.0009074486150561405
498,0.0009084246186597272
499,0.000893960283130582
500,0.0009144449470763512
501,0.0009138296192172294
502,0.000901227604468373
503,0.0009520613160540441
504,0.001037723525410857
505,0.0010407873049210789
506,0.001060408225488935
507,0.0010678550465818835
508,0.0011254268527244907
509,0.0011077944805555151
510,0.0011436938104893964
511,0.0011480729153774405
512,0.0012016591359926437
513,0.0012387816290434423
514,0.0012645220492434692
515,0.0013008896683727083
516,0.0013482364514192213
517,0.0013665215158944614
518,0.0013803293684387901
519,0.0014330734659919332
520,0.001499779316841751
521,0.0015037986391842953
522,0.001467867965854686
523,0.0014899721051823906
524,0.001396429339594241
525,0.001386651060158135
526,0.001408753638277862
527,0.0014035493818000484
528,0.0014447512480032314
529,0.0014519568655641535
530,0.0014740479952129453
531,0.001444297972219439
532,0.001439646493171909
533,0.001460416188843935
534,0.001436538822402488
535,0.001424464414066645
536,0.001458240908371305
537,0.001453923124992399
538,0.0014069485032028913
539,0.0014095349296541018
540,0.001395954177970686
541,0.0013743411409953756
542,0.0013738932980039147
543,0.001340583548553428
544,0.0013114505982463817
545,0.0012954824196573771
546,0.0012706236176720461
547,0.0012816491858146462
548,0.001247476395030575
549,0.00126415023124454
550,0.0012357559080588814
551,0.0012470266923615334
552,0.0011967080566253926
553,0.0011852885255337813
554,0.001211744718570084
555,0.0011808726566538727
556,0.0011799641012414663
557,0.0011214498569372617
558,0.0011233545680197055
559,0.0011541031128412475
560,0.0011313217478272951
561,0.0010945530505902178
562,0.001070531873566917
563,0.0010511930067942487
564,0.0010567954487918846
565,0.0011234869886299842
566,0.0010843464886587228
567,0.0010354671347248396
568,0.0010456256971422722
569,0.0010097677192358165
570,0.000955596821655178
571,0.0009333380586257546
572,0.0009271706245941891
573,0.0009005797930722078
574,0.000869937566426613
575,0.0008849728035518941
576,0.0008969210954545936
577,0.0009261663778699434
578,0.0009359163600029661
579,0.0009408435742067202
580,0.0009112618917620058
581,0.0009119204252246104
582,0.0009617476732412487
583,0.000905499800958514
584,0.0008996976935441514
585,0.000872356316295789
586,0.000874768250244398
587,0.0008162420084970733
588,0.0008105688290735245
589,0.0007919578396621993
590,0.0008311345300602419
591,0.0008022012702219178
592,0.0008474227748074569
593,0.0008438323098738025
594,0.0008387766510359218
595,0.0008219158253024528
596,0.0008343449266023611
597,0.000799228812376476
598,0.0008272286269283494
599,0.0008840372023344874
600,0.0008822176820170363
601,0.0008556691036362683
602,0.0008758740840258388
603,0.0009583750928663753
604,0.0009555143208619619
605,0.0009245510546462407
606,0.0009041914883494217
607,0.0009147108331717391
608,0.0009151787204523697
609,0.000971473649889183
610,0.0010067442016959104
611,0.0010234859007611102
612,0.0009564079170587315
613,0.0009855260067901037
614,0.0009886315772657725
615,0.0009623410801868413
616,0.0009922231644409656
617,0.0009924258199538022
618,0.0009692781372266158
619,0.0009819887969687471
620,0.0009417914502643144
621,0.0009492623322415282
622,0.0009395735679809762
623,0.0009107534753394037
624,0.0008890232921286952
625,0.0009046121673649099
626,0.0009281733304163663
627,0.0009173507584824956
628,0.0008764938268386585
629,0.0008504159416574227
630,0.0008691931727036325
631,0.0008867357414601429
632,0.000877209842756733
633,0.000855326098056423
634,0.0008562346717503607
635,0.0008737371413962188
636,0.0009023844423342268
637,0.0009062415528516515
638,0.0008714522655837144
639,0.0008365612217573926
640,0.0008594100257023924
641,0.0008710711280063409
642,0.0008787216409623262
643,0.0008839652984466253
644,0.000869245051338415
645,0.0008652108520580345
646,0.0008992967298988039
647,0.0009581188387696953
648,0.0009730995996741385
649,0.0009898985645346468
650,0.0009188540689990095
651,0.0009239333165649084
652,0.0009594189717190017
653,0.0009687920352586012
654,0.0009419923216957184
655,0.0009462373541559716
656,0.0009458944905709027
657,0.0009242970557001156
658,0.0008840419582136054
659,0.0008986542868914319
660,0.0009285843192568277
661,0.0009120602429122295
662,0.0009001804133364
663,0.0008943263074271896
664,0.000886861732398305
665,0.0008615319027401372
666,0.0008464454379039792
667,0.0008691564222252185
668,0.0008413233784951324
669,0.0008734603985566768
670,0.0008261284520703415
671,0.0008452725405894464
672,0.0008524205818374722
673,0.0008473707910617022
674,0.0008150623065874377
675,0.0008341980517087846
676,0.0008471269422303868
677,0.000845231400519377
678,0.0008232662586768487
679,0.0008296792138774917
680,0.0008567570809369531
681,0.0008008465368345997
682,0.0007673619116787641
683,0.0007377951123573588
684,0.0007749232895369386
685,0.0007510006135358369
686,0.0007304382979014689
687,0.0007509450393827984
688,0.0007318798375051285
689,0.0006934698944583627
690,0.0007001907014285566
691,0.0007149241666327284
692,0.0007210620191955081
693,0.0006931473958122417
694,0.0006784591438713996
695,0.0006847515887732269
696,0.0006451921880407138
697,0.0005892065909572654
698,0.0005566917619129922
699,0.0005654175696119117
700,0.0005761807895528824
701,0.00054923261078223
702,0.0005526241722670638
703,0.0005557808928632436
704,0.0005507298415113515
705,0.0005519655490417028
706,0.0005410825145549666
707,0.0005353255139023448
708,0.0004895579195452893
709,0.0004700745938132225
710,0.00042812708267740186
711,0.0004220612041852578
712,0.00042403662326705036
713,0.0004259692040471871
714,0.0003862835680306775
715,0.0003943119220023532
716,0.0003685374369976228
717,0.000362224381887521
718,0.0003815299728829838
719,0.000378120598922275
720,0.0003527828226606352
721,0.0003478683538207577
722,0.00034397550139354474
723,0.0003627686417691435
724,0.00034531605640197464
725,0.0003863835895710067
726,0.0003712156214715674
727,0.0003197992802427677
728,0.0003462432484919463
729,0.0003160821042836513
730,0.0002920856996029396
731,0.00029012484857878526
732,0.0002903129244442012
733,0.0002884127074342753
734,0.0002758717307887043
735,0.0002602201311031857
736,0.00022397100526659895
737,0.00021839443399146707
738,0.0001964496748249947
739,0.00019896573213938265
740,0.000234184279947662
741,0.00021966754856002122
742,0.00020223050099269684
743,0.0001769874140082202
744,0.00018301065676691692
745,0.0001677725700359656
746,0.00017220580896048324
747,0.00019170302517221397
748,0.00022216037998080238
749,0.00022249298299720978
750,0.0002321470541774978
751,0.00024082890452015643
752,0.0002114224473266398
753,0.00023400283359674044
754,0.0002030252134155664
755,0.0002278430398994248
756,0.00022381277116752338
757,0.0002108369791661165
758,0.00015826944643762718
759,0.0001573503015654416
760,0.00016440606368310187
761,0.00019383266992958507
762,0.00020744551753811873
763,0.0002125725373863081
764,0.00019488288924228127
765,0.00016513769132538495
766,0.00013715348636965703
767,0.00013372412329223002
768,8.291719822325533e-05
769,9.975615544785146e-05
770,0.00010298772718108575
771,5.727462450682802e-05
772,4.422066373660056e-05
773,3.632433930930389e-05
774,8.355670501083706e-05
775,6.603105000358107e-05
776,4.4684052687254287e-05
777,6.855462940590388e-05
778,7.337859613621106e-05
779,7.206272056907601e-05
780,8.492529802509552e-05
781,8.62985553792389e-05
782,5.360371591448207e-05
783,6.520494041849036e-05
784,7.043287784486244e-05
785,7.42945974489716e-05
786,9.495427260488796e-05
787,7.937111219370987e-05
788,5.399679897861503e-06
789,-1.2534632535593855e-05
790,2.2593476196688302e-05
791,-2.7060179201560626e-05
792,-4.59618175521268e-05
793,-2.114181626082711e-05
794,-4.473029594295863e-06
795,1.5474646825717187e-06
796,-1.0695283054065956e-05
797,-4.318614701515345e-05
798,-2.9225501829260864e-05
799,-6.287177357535257e-05
800,-9.054036030768051e-05
801,-8.463693298391465e-05
802,-0.00011073991195806871
803,-0.00011394276669361444
804,-9.061273924304282e-05
805,-8.845861778695225e-05
806,-0.00010261461276580785
807,-8.254356746217333e-05
808,-9.240617857540426e-05
809,-0.0001170770327187284
810,-0.00011691448132255007
811,-0.00011590852767400119
812,-0.00015358328675456158
813,-0.00012384087243693032
814,-9.650117591358406e-05
815,-0.00012081649339836754
816,-9.764094524045766e-05
817,-0.00011849845035977503
818,-9.812408863139392e-05
819,-0.00011191301223223535
820,-0.00015042435811681818
821,-0.0001541800122224647
822,-0.00016679179747699973
823,-0.00017542874477230813
824,-0.00016902370056028082
825,-0.00019071587224350143
826,-0.00012391984553339986
827,-0.00014099438526785898
828,-0.00014054825185423587
829,-0.00016741874997790887
830,-0.000186680665485866
831,-0.00016601035850254237
832,-0.0001385332363556541
833,-0.00014997667161490555
834,-0.0001660417247827452
835,-0.00017045982639627943
836,-0.0001854403627055612
837,-0.00019268327217893192
838,-0.0002095810956316731
839,-0.00019639247590194352
840,-0.00021191671978772672
841,-0.0002425764895830209
842,-0.0002512225696143751
843,-0.000289465243190642
844,-0.00029075423999260365
845,-0.0002901454465963614
846,-0.0002711653066077806
847,-0.0002942242741903341
848,-0.00033182863910804946
849,-0.0003104813360679306
850,-0.0003505119608378174
851,-0.0003780973077102462
852,-0.00039336381278264586
853,-0.00038335897731998924
854,-0.0003625886337138911
855,-0.00035738583759853653
856,-0.00036949163014950127
857,-0.00035438612004838225
858,-0.00035286344801270503
859,-0.0003527274153807517
860,-0.0003598403459210741
861,-0.0003578908150965197
862,-0.0003497621503643822
863,-0.00036551975833171364
864,-0.0003787226890386392
865,-0.0003638146038045991
866,-0.0003459676543155413
867,-0.0002930446525157254
868,-0.0002709038758653972
869,-0.0002498607613066353
870,-0.00027242236616131777
871,-0.0002645550317546781
872,-0.00024745527100629964
873,-0.0002813844040544819
874,-0.00027133135033987596
875,-0.00028071090005411684
876,-0.0002528666647596398
877,-0.00025517484936325523
878,-0.00023873897355669804
879,-0.0002114665825708719
880,-0.00020721671107481074
881,-0.0002022430676034857
882,-0.000212894863520264
883,-0.00022465030770653114
884,-0.0002182612891677612
885,-0.00023447693515263218
886,-0.0002239318345558214
887,-0.00023243643111093228
888,-0.0002643002148375402
889,-0.00026562128681117237
890,-0.0002352011006887112
891,-0.00022916862079636806
892,-0.00022051777092488729
893,-0.00025441402780318294
894,-0.0002833699965116232
895,-0.0002745613483260253
896,-0.00024892338758665853
897,-0.00023964729604422386
898,-0.00023004166575180945
899,-0.000205447906260411
900,-0.00021457725832423947
901,-0.0002111487415771296
902,-0.00021095222936685847
903,-0.00017605279065244646
904,-0.00016420388818417486
905,-0.00016435103041670342
906,-0.000191638493753714
907,-0.0002023118091761268
908,-0.00019326064300150133
909,-0.00017994454264535906
910,-0.00017236849727529755
911,-0.00016372539767760093
912,-0.00016222654614301229
913,-0.00015769551567164204
914,-0.0001787777718944129
915,-0.0002089655609982135
916,-0.00021588858131625494
917,-0.00020925961988701633
918,-0.00018845051229017827
919,-0.0001902113111693483
920,-0.0001986513377275231
921,-0.00022220642076047146
922,-0.00020722711188827145
923,-0.00020785907683004543
924,-0.0001805882533301121
925,-0.0001517041736038766
926,-0.00016518840323588604
927,-0.0001655152408728037
928,-0.00013553838659289912
929,-0.00014565730827637718
930,-0.0001597129682769947
931,-0.00016512342832286547
932,-0.00017885457791898615
933,-0.00017294891026732064
934,-0.0001600830221049398
935,-0.00015822839199027553
936,-0.00013820242363521719
937,-0.00011838628825280311
